price,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,type,paint_color,vehicle_age,estimate_msrp,predicted_price,gap_ratio,price_class
14900,bmw,x5,excellent,8 cylinders,gas,70464.0,clean,automatic,5UXFE8C55AL311553,4wd,wagon,black,11.0,61000.0,17722.1,-0.1592418505707562,0
26995,audi,q5premiumplusawd,excellent,4 cylinders,gas,68945.0,clean,automatic,WA1L2AFP6HA023722,4wd,SUV,black,4.0,40600.0,25855.76,0.04406136195571129,1
29990,chevrolet,coloradoextendedcab,good,6 cylinders,gas,17302.0,clean,other,1GCHTCE37G1186784,4wd,pickup,red,5.0,38500.0,30080.0,-0.0029920212765957447,1
32000,lexus,gx460premium,excellent,8 cylinders,gas,60022.0,clean,automatic,JTJBM7FX2E5070729,4wd,SUV,silver,7.0,60980.0,32456.52,-0.014065586822000646,1
37182,toyota,tundracrewmaxsr5,excellent,8 cylinders,gas,51145.0,clean,automatic,5TFDW5F17GX498809,4wd,truck,grey,5.0,40400.0,35009.24,0.06206247265007758,1
18995,ford,focus,excellent,4 cylinders,gas,51137.0,clean,automatic,1FADP3L91HL313406,fwd,sedan,white,4.0,24000.0,18165.7,0.045651970471823226,1
13995,ford,flex,excellent,6 cylinders,gas,107000.0,clean,automatic,2FMGK5C80DBD19065,fwd,sedan,grey,8.0,29000.0,12659.11,0.10552795575676326,2
5900,honda,accord,excellent,4 cylinders,gas,143373.0,clean,automatic,1HGCP26308A120653,fwd,sedan,blue,13.0,22850.0,6185.98,-0.04623034668718612,1
8950,volkswagen,touaregawd,excellent,6 cylinders,gas,118000.0,clean,automatic,WVGBF7A93AD004238,4wd,SUV,silver,11.0,42300.0,9109.84,-0.017545862495938473,1
34590,chevrolet,silverado1500double,good,6 cylinders,gas,29499.0,clean,other,1GCVKREH6GZ228691,4wd,pickup,silver,5.0,38500.0,34590.0,0.0,1
13899,hyundai,santafe,good,6 cylinders,gas,117269.0,clean,automatic,KM8SMDHF9FU112788,4wd,SUV,blue,6.0,38900.0,14744.62,-0.0573510880578815,1
34990,jeep,grandcherokeetrailhawk,good,6 cylinders,gas,37509.0,clean,other,1C4RJFLG1JC138453,4wd,other,black,3.0,49500.0,34924.2,0.0018840803797940371,1
2000,jeep,grandcherokeelimited4wd,like new,6 cylinders,gas,95595.0,clean,automatic,1C4RJFBG7EC423407,4wd,SUV,white,7.0,45000.0,8818.23,-0.7731971155209152,0
32590,cadillac,cts36luxurysedan4d,good,6 cylinders,gas,21335.0,clean,other,1G6AR5SS8J0137892,rwd,sedan,black,3.0,58000.0,33314.1,-0.021735541407392023,1
17995,cadillac,escaladeawd,like new,8 cylinders,gas,117933.0,clean,automatic,1GYFK63848R240808,4wd,SUV,white,13.0,70925.0,17062.36,0.05466066827801074,1
17700,chevrolet,traverse,excellent,6 cylinders,gas,48893.0,clean,automatic,1GNKVFED8FJ363651,4wd,SUV,blue,6.0,31800.0,18909.33,-0.06395414327213082,1
8450,honda,civicsedan,excellent,4 cylinders,gas,100000.0,clean,automatic,19XFB2F51FE012533,fwd,sedan,blue,6.0,19500.0,9137.76,-0.0752657106336783,1
9985,gmc,terrain,excellent,4 cylinders,gas,138387.0,clean,automatic,2CTFLJEW4A6368909,4wd,SUV,red,11.0,32400.0,9123.14,0.09446966724176113,1
25990,chevrolet,silverado1500regular,good,8 cylinders,other,82140.0,clean,automatic,1GCNKREC1EZ373672,4wd,pickup,black,7.0,38500.0,26090.19,-0.0038401406812291782,1
7500,pontiac,solsticegxp,good,6 cylinders,gas,98000.0,clean,automatic,1G2MG35X38Y106349,rwd,convertible,yellow,13.0,30300.0,8365.42,-0.10345206815676919,0
34990,lexus,lx570sportutility4d,good,8 cylinders,gas,73105.0,clean,other,JTJHY00W894024839,4wd,SUV,black,12.0,75480.0,29918.58,0.16950737635275465,2
15900,toyota,corolla,like new,4 cylinders,gas,61000.0,clean,automatic,2T1BURHE6HC940015,fwd,sedan,blue,4.0,19600.0,14944.21,0.06395721152205443,1
41990,lincoln,continentalreserve,good,6 cylinders,gas,9345.0,clean,other,1LN6L9RP8K5604130,fwd,sedan,blue,2.0,69000.0,42026.0,-0.0008566125731689907,1
11995,ford,fusionhybrid,good,4 cylinders,hybrid,102901.0,clean,automatic,3FA6P0RU9GR144822,rwd,sedan,white,5.0,32300.0,13741.05,-0.12706816436880727,0
34990,gmc,canyoncrewcabslepickup,good,6 cylinders,gas,34425.0,clean,other,1GTG6CE36G1115577,4wd,pickup,red,5.0,36750.0,34990.0,0.0,1
35590,dodge,challengersrt8coupe2d,good,8 cylinders,gas,16796.0,clean,other,2B3CJ7DJ7BH589702,rwd,coupe,green,10.0,42000.0,34786.25,0.023105393654101837,1
10999,honda,civic,excellent,4 cylinders,gas,97829.0,clean,automatic,2HGFB2F92CH552204,fwd,sedan,grey,9.0,24400.0,10623.15,0.035380277977812645,1
10000,chevrolet,cruzelimited,excellent,4 cylinders,gas,99728.0,clean,automatic,1G1PE5SB1G7111243,fwd,sedan,white,5.0,19500.0,9959.85,0.004031185208612543,1
39590,dodge,chargerscatpacksedan4d,good,8 cylinders,gas,22501.0,clean,other,2C3CDXGJ3KH644667,rwd,sedan,black,2.0,39995.0,39590.0,0.0,1
35900,ford,f250kingranch,like new,8 cylinders,diesel,193728.0,clean,automatic,1FT7W2BT5DEB28775,4wd,truck,white,8.0,48600.0,33383.93,0.07536769936912759,1
14988,bmw,x1,good,4 cylinders,gas,71880.0,clean,automatic,WBAVM1C53DVW42645,rwd,wagon,custom,8.0,32900.0,14930.98,0.0038189053900012215,1
8000,chevrolet,colorado,good,5 cylinders,gas,195000.0,clean,automatic,1GCHTCFE6C8163272,4wd,pickup,silver,9.0,20695.0,8704.98,-0.08098582650390922,1
6800,volkswagen,jetta,good,4 cylinders,gas,113000.0,clean,automatic,3VW2K7AJ8CM320071,fwd,sedan,silver,9.0,18500.0,6717.27,0.012316015285971765,1
18999,chevrolet,malibu,excellent,4 cylinders,gas,21122.0,clean,automatic,1G1ZE5ST3HF284061,fwd,sedan,white,4.0,24000.0,18424.14,0.031201456350201454,1
8990,ford,escape,excellent,4 cylinders,gas,111524.0,clean,automatic,1FMCU0GX6DUD66334,fwd,SUV,blue,8.0,24900.0,9342.52,-0.037732860084859376,1
7499,ford,explorer,excellent,6 cylinders,gas,164316.0,clean,automatic,1FMEU7DE3AUA08690,4wd,SUV,white,11.0,32700.0,7490.65,0.0011147230213666857,1
38500,gmc,sierra1500,excellent,8 cylinders,gas,74373.0,clean,automatic,3GTU2NEJ2HG283843,4wd,truck,black,4.0,48500.0,38660.38,-0.004148433098691668,1
14913,ford,f1504x4,excellent,8 cylinders,gas,196418.0,clean,automatic,1FTMF1EF7DKD61075,4wd,truck,silver,8.0,45500.0,15016.69,-0.0069049837214459715,1
11838,hyundai,elantrase,good,4 cylinders,gas,83089.0,clean,automatic,5NPDH4AE2GH744062,fwd,sedan,silver,5.0,19000.0,11317.63,0.04597870755626406,1
55995,audi,sq5prestigeawd,excellent,6 cylinders,gas,4806.0,clean,automatic,WA1C4AFY3K2084000,4wd,SUV,black,2.0,63500.0,54184.47,0.03341418675867825,1
7450,toyota,4runnersr5,like new,6 cylinders,gas,218000.0,clean,automatic,JTEZU14RX48014579,rwd,SUV,grey,17.0,29000.0,8206.66,-0.09220072477719314,1
29990,chevrolet,coloradocrewcabwork,good,6 cylinders,gas,11401.0,clean,other,1GCGTBEN7J1162712,4wd,pickup,red,3.0,38800.0,31367.15,-0.04390421189046507,1
34590,ford,mustanggtpremium,good,8 cylinders,gas,30970.0,clean,other,1FATP8FF6F5341651,rwd,other,white,6.0,41700.0,34590.0,0.0,1
4600,chevrolet,cobaltlt,excellent,4 cylinders,gas,166844.0,clean,automatic,1G1AD5F55A7215318,fwd,sedan,red,11.0,19500.0,4494.93,0.02337522497569477,1
8950,volkswagen,passattsiwolfsburg,excellent,4 cylinders,gas,100274.0,clean,automatic,1VWAT7A31FC018187,fwd,sedan,white,6.0,22000.0,9337.93,-0.041543468413235085,1
17999,mercedes-benz,eclasse350,like new,6 cylinders,gas,109000.0,clean,automatic,WDDHF8JB9DA698727,4wd,sedan,black,8.0,57700.0,16708.74,0.07722066415540599,1
49995,lincoln,nautilusblacklabel,excellent,6 cylinders,gas,2979.0,clean,automatic,2LMPJ9JP5KBL20024,4wd,SUV,brown,2.0,62000.0,50582.63,-0.011617229076463549,1
21900,ford,tauruslimited,like new,6 cylinders,gas,44569.0,clean,automatic,1FAHP2F81JG134926,fwd,sedan,silver,3.0,35700.0,22154.62,-0.011492862436819002,1
22900,gmc,sierra2500,excellent,8 cylinders,gas,177406.0,clean,automatic,1GT11XEG8FF162660,rwd,pickup,white,6.0,37500.0,21650.85,0.05769519441499994,1
6500,dodge,grandcaravanexpress,excellent,6 cylinders,gas,98300.0,clean,automatic,2D4RN4DG4BR602371,fwd,mini-van,silver,10.0,24500.0,7425.29,-0.12461331476615728,0
24495,jeep,grandcherokee,excellent,6 cylinders,gas,56000.0,clean,automatic,1C4RJFBG2HC789764,4wd,SUV,black,4.0,40400.0,26291.17,-0.06831837457214716,1
24990,gmc,sierra1500extendedcabsle,good,8 cylinders,gas,70559.0,clean,other,1GTR2VE73DZ402410,4wd,pickup,black,8.0,37700.0,25145.09,-0.006167804529631835,1
35990,audi,a6,like new,6 cylinders,gas,19970.0,clean,automatic,WAUH2AFC5HN003153,4wd,sedan,black,4.0,59900.0,35485.77,0.014209357722828143,1
12995,ford,f150xlt,excellent,8 cylinders,gas,87220.0,clean,automatic,1FTPX12526KB60998,rwd,truck,blue,15.0,30490.0,13157.99,-0.012387150317031689,1
5997,pontiac,g6,excellent,6 cylinders,gas,134856.0,clean,automatic,1G2ZL577294271697,fwd,sedan,silver,12.0,29990.0,6297.65,-0.0477400300111946,1
7995,fiat,500,good,4 cylinders,gas,84951.0,clean,automatic,3C3CFFAR8CT103982,fwd,hatchback,black,9.0,15800.0,7517.16,0.06356655971138038,1
30000,chevrolet,silverado1500,excellent,8 cylinders,gas,97191.0,clean,automatic,3GCUKREC2EG535367,4wd,truck,black,7.0,38500.0,29722.69,0.009329909237690172,1
24590,dodge,chargerrtroadandtrack,good,8 cylinders,gas,79134.0,clean,other,2C3CDXCT5FH916701,rwd,sedan,black,6.0,36395.0,24601.66,-0.0004739517577269117,1
31590,ford,f150supercrewcabfx4,good,8 cylinders,other,54152.0,clean,other,1FTFW1EF7EKF88437,4wd,pickup,blue,7.0,38500.0,31586.03,0.00012568847683615714,1
32590,ram,1500classiccrewcabslt,good,8 cylinders,gas,21229.0,clean,other,1C6RR7TT4LS106432,4wd,pickup,red,1.0,40800.0,34622.0,-0.058691005718907056,1
7995,toyota,rav4awd,good,6 cylinders,gas,133737.0,clean,automatic,JTMBF33V19D020666,4wd,SUV,black,12.0,26500.0,8024.72,-0.003703556011923189,1
27990,gmc,sierra2500hdextendedcab,good,8 cylinders,gas,68696.0,clean,other,1GT220CG8CZ231238,4wd,pickup,black,9.0,40900.0,27990.0,0.0,1
22590,dodge,challengerrtcoupe2d,good,8 cylinders,gas,56075.0,clean,other,2C3CDYBT4CH238672,rwd,coupe,black,9.0,30500.0,22590.0,0.0,1
17900,volvo,xc90,excellent,6 cylinders,gas,79637.0,clean,automatic,YV4952CY9E1685815,fwd,SUV,black,7.0,45000.0,17751.57,0.008361513939330453,1
8495,nissan,maxima,good,6 cylinders,gas,80236.0,clean,automatic,1N4AA51E79C811899,fwd,other,grey,12.0,28990.0,8293.4,0.024308486266187614,1
17995,ford,edge,excellent,4 cylinders,gas,77696.0,clean,automatic,2FMTK3J97FBB92915,fwd,SUV,white,6.0,28500.0,17382.77,0.0352205085840749,1
10250,mazda,mazda6,excellent,4 cylinders,gas,96631.0,clean,manual,JM1GJ1U57E1106700,fwd,sedan,grey,7.0,21500.0,10211.42,0.0037781229251171657,1
29590,toyota,tacomaaccesscabtrdpro,good,6 cylinders,gas,38302.0,clean,other,5TFUU4EN6FX113498,4wd,pickup,white,6.0,33500.0,29796.0,-0.0069136796885487985,1
29900,dodge,challengerrt,like new,8 cylinders,gas,7237.0,clean,automatic,2B3CJ5DT5BH575030,rwd,coupe,white,10.0,35000.0,28011.69,0.06741149855649557,1
26990,infiniti,qx6035sportutility,good,6 cylinders,gas,24374.0,clean,other,5N1AL0MN8GC521781,fwd,SUV,black,5.0,43950.0,27010.0,-0.0007404664938911515,1
5500,dodge,dakota,good,6 cylinders,gas,220000.0,clean,automatic,1D7HW28K46S704885,4wd,pickup,blue,15.0,20640.0,6145.04,-0.10496921094085636,0
3500,volkswagen,passatkomfort,excellent,4 cylinders,gas,198426.0,clean,automatic,WVWLK73C98E177280,fwd,wagon,black,13.0,25000.0,3903.31,-0.10332512662330175,0
18900,nissan,pathfindersl,excellent,6 cylinders,gas,17950.0,rebuilt,automatic,5N1DR2MM0JC619371,4wd,SUV,white,3.0,36700.0,23936.58,-0.21041351772057668,0
37990,toyota,tundradoublecabsr,good,8 cylinders,gas,22870.0,clean,other,5TFUM5F13GX069124,4wd,pickup,black,5.0,43500.0,37990.0,0.0,1
17999,lexus,is350,excellent,6 cylinders,gas,120872.0,clean,automatic,JTHBE1D28E5008044,rwd,sedan,white,7.0,38000.0,17410.71,0.033788972419849676,1
7492,hyundai,tucsongls,good,4 cylinders,gas,101272.0,clean,automatic,KM8JU3AC4DU647353,fwd,SUV,brown,8.0,23700.0,8496.94,-0.11827081278672091,0
25990,mercedes-benz,eclasse550,good,8 cylinders,gas,42045.0,clean,automatic,WDDKJ7DB6DF216826,rwd,coupe,white,8.0,65000.0,25990.0,0.0,1
33995,ram,1500,excellent,8 cylinders,gas,63355.0,clean,automatic,1C6RR6LT6HS841494,rwd,pickup,grey,4.0,38350.0,33431.92,0.016842586366562308,1
34990,jeep,grandcherokeetrailhawk,good,6 cylinders,gas,37509.0,clean,other,1C4RJFLG1JC138453,4wd,other,black,3.0,46800.0,34990.0,0.0,1
12995,chevrolet,cruzelt,like new,4 cylinders,gas,61127.0,clean,automatic,1G1BE5SM0G7266569,fwd,sedan,silver,5.0,18900.0,12986.92,0.00062216445469749,1
9850,volkswagen,jettasedan,excellent,4 cylinders,gas,64780.0,clean,automatic,3VW2K7AJ2EM399885,fwd,sedan,black,7.0,18500.0,10144.11,-0.02899317929320567,1
9991,honda,accord,excellent,4 cylinders,gas,68000.0,clean,automatic,1HGCP2F89AA062480,fwd,sedan,black,11.0,26200.0,10102.5,-0.011036872061370948,1
5995,buick,lacrosse,excellent,6 cylinders,gas,106881.0,clean,automatic,2G4WD582X61169047,fwd,sedan,blue,15.0,29200.0,6065.93,-0.011693178127673792,1
15995,toyota,priusvhybrid,excellent,4 cylinders,hybrid,91934.0,clean,automatic,JTDZN3EU3FJ034409,fwd,hatchback,blue,6.0,25000.0,15044.27,0.06319548904666025,1
15995,chevrolet,silverado1500,good,8 cylinders,gas,103271.0,clean,automatic,2GCEC13T051397729,rwd,truck,white,16.0,29500.0,15405.66,0.03825477129834101,1
39590,ford,mustanggtpremiumcoupe2d,good,8 cylinders,gas,1419.0,clean,other,1FA6P8CF5L5136223,rwd,coupe,white,1.0,43400.0,39590.0,0.0,1
7999,bmw,x330si,excellent,6 cylinders,gas,154000.0,clean,automatic,WBXPC934X8WJ10686,4wd,SUV,white,13.0,40800.0,7884.94,0.014465550784153134,1
49900,lexus,rx450h,new,6 cylinders,hybrid,1900.0,clean,automatic,2T2BGMCA9KC043093,4wd,SUV,white,2.0,60000.0,50538.4,-0.012631978851724658,1
6999,dodge,grandcaravan,excellent,6 cylinders,gas,151220.0,clean,automatic,2D4RN4DE7AR146637,fwd,mini-van,blue,11.0,26190.0,7182.87,-0.02559840286682063,1
9500,ford,transitconnect,excellent,4 cylinders,gas,219581.0,clean,automatic,NM0LS7F7XE1147431,fwd,van,white,7.0,24700.0,9649.89,-0.015532819545093201,1
10500,chevrolet,express2500,excellent,8 cylinders,gas,128800.0,clean,automatic,1GCWGFCA5C1169958,rwd,van,white,9.0,29200.0,11808.06,-0.11077687613375944,0
9975,gmc,yukonxldenali,good,8 cylinders,gas,195391.0,clean,automatic,1GKFK66807J341248,4wd,SUV,black,14.0,60580.0,9315.61,0.07078334108018684,1
4000,honda,civiclxcoupe,excellent,4 cylinders,gas,55708.0,clean,automatic,1HGEM22541L075834,fwd,coupe,silver,20.0,15995.0,5290.18,-0.24388206072383176,0
5970,chevrolet,impalapolice,good,6 cylinders,gas,134295.0,clean,automatic,2G1WD5E34C1251975,fwd,sedan,black,9.0,23700.0,6031.43,-0.010184981007820747,1
20995,ford,mustang,excellent,4 cylinders,gas,67161.0,clean,automatic,1FA6P8TH6F5322133,rwd,coupe,grey,6.0,23995.0,19338.61,0.08565196774742338,1
14390,chevrolet,impala,good,6 cylinders,gas,80002.0,clean,automatic,1G1125S33FU125846,fwd,sedan,grey,6.0,32000.0,15116.06,-0.048032357638167586,1
26590,jeep,wranglerrubiconsport,good,6 cylinders,gas,79540.0,clean,other,1C4BJWCG5DL538165,4wd,SUV,blue,8.0,35995.0,23321.91,0.14012960345014625,2
30990,nissan,frontiercrewcabpro4x,good,6 cylinders,gas,31095.0,clean,other,1N6DD0EV9HN769618,4wd,pickup,white,4.0,31790.0,30108.05,0.029292830322787452,1
27990,chrysler,300touringsedan4d,good,6 cylinders,gas,9505.0,clean,other,2C3CCAAG0KH581007,rwd,sedan,silver,2.0,31800.0,27284.0,0.02587597126521038,1
19850,audi,a4allroad,excellent,4 cylinders,gas,81200.0,clean,automatic,WA1VFCFLXFA060128,4wd,wagon,white,6.0,47900.0,20236.66,-0.019106907958131424,1
9995,honda,accord,excellent,4 cylinders,gas,144613.0,clean,automatic,1HGCR2F57EA193400,fwd,sedan,black,7.0,23200.0,11222.32,-0.10936419563869144,0
5290,honda,civic,like new,4 cylinders,gas,79000.0,clean,automatic,1HGEM22694L026528,fwd,coupe,silver,17.0,15000.0,5607.15,-0.05656171138635486,1
7495,toyota,prius,excellent,4 cylinders,hybrid,125750.0,clean,automatic,JTDKN3DU5A0155783,fwd,hatchback,grey,11.0,24000.0,7594.996666666666,-0.013166123838544498,1
14995,chevrolet,silverado1500,excellent,8 cylinders,gas,137950.0,clean,automatic,1GCRKSE39BZ297767,4wd,truck,grey,10.0,36500.0,15890.09,-0.0563300774256156,1
18995,ford,f150,good,8 cylinders,gas,120000.0,clean,automatic,1FTFX1EF4EFB54577,4wd,truck,white,7.0,38500.0,21015.0,-0.09612181774922675,1
31990,ford,superdutyf250srw,good,8 cylinders,gas,101335.0,clean,automatic,1FDBF2B69DEB79406,4wd,truck,white,8.0,39980.0,30139.24,0.061406989691843536,1
22988,jeep,wranglerunlimitedrubicon,good,6 cylinders,gas,103119.0,clean,manual,1J4GA69118L585881,4wd,other,blue,13.0,33500.0,21355.66,0.07643594250891801,1
13950,dodge,dart,good,4 cylinders,gas,28747.0,clean,automatic,1C3CDFBB8GD571164,fwd,sedan,blue,5.0,21500.0,14072.41,-0.008698581124341876,1
10995,chevrolet,cruze,excellent,4 cylinders,gas,60522.0,clean,automatic,1G1PC5SB5F7217764,fwd,sedan,black,6.0,19600.0,10978.51,0.001502025320375878,1
39990,ford,mustanggtcoupe2d,good,8 cylinders,gas,549.0,clean,other,1FA6P8CFXL5174241,rwd,coupe,blue,1.0,43000.0,39990.0,0.0,1
32990,ram,1500quadcabharvestpickup,good,6 cylinders,gas,29979.0,clean,other,1C6RR7GG9JS229010,4wd,pickup,black,3.0,38835.0,33036.0,-0.0013924203898777092,1
7999,ford,escape,like new,4 cylinders,gas,110000.0,clean,automatic,1FMCU0F77DUB00709,fwd,SUV,white,8.0,23800.0,8701.3,-0.08071207750566,1
6000,toyota,corolla,like new,6 cylinders,gas,105000.0,clean,automatic,JTDBL40E599062067,fwd,sedan,grey,12.0,16250.0,6370.36,-0.058138001620002586,1
28895,gmc,acadia,excellent,6 cylinders,gas,28110.0,clean,automatic,1GKKNLLS3JZ118344,fwd,SUV,red,3.0,33500.0,27974.02,0.03292269041060239,1
34990,lexus,rx350sportutility4d,good,6 cylinders,gas,12250.0,clean,other,2T2ZZMCA5HC061706,fwd,other,red,4.0,42950.0,35032.0,-0.0011989038593286138,1
22500,cadillac,ats,like new,4 cylinders,gas,34000.0,clean,automatic,1G6AB5SX9H0134395,fwd,sedan,white,4.0,35000.0,22015.84,0.021991438891271007,1
4995,subaru,forester25x,excellent,4 cylinders,gas,207000.0,clean,automatic,JF2SHABC7BH718715,4wd,SUV,silver,10.0,24395.0,5072.2,-0.015220220022869725,1
22995,honda,pilot,excellent,6 cylinders,gas,101336.0,clean,automatic,5FNYF6H5XHB101466,4wd,SUV,grey,4.0,39300.0,22534.98,0.020413596994539176,1
7999,volkswagen,cc,excellent,4 cylinders,gas,102000.0,clean,automatic,WVWHP7AN2CE501772,fwd,sedan,black,9.0,31200.0,8989.9,-0.11022369548048362,0
38990,jeep,wranglerunlimitedrubicon,good,6 cylinders,gas,20676.0,clean,other,1C4BJWFG3HL547853,4wd,other,red,4.0,40990.0,38990.0,0.0,1
29990,chevrolet,coloradocrewcabwork,good,6 cylinders,gas,11401.0,clean,other,1GCGTBEN7J1162712,4wd,pickup,red,3.0,36000.0,29990.0,0.0,1
5500,hyundai,santafe,excellent,4 cylinders,gas,149050.0,clean,automatic,5XYZG3AB8BG058617,fwd,SUV,blue,10.0,24600.0,6053.01,-0.09136115750676113,1
37990,chevrolet,corvettegrandsport,good,8 cylinders,other,56302.0,clean,other,1G1YS3DW5A5103103,rwd,other,red,11.0,58900.0,37990.0,0.0,1
29990,chevrolet,coloradoextendedcab,good,6 cylinders,gas,17302.0,clean,other,1GCHTCE37G1186784,4wd,pickup,red,5.0,38500.0,30080.0,-0.0029920212765957447,1
34111,gmc,sierra,excellent,8 cylinders,gas,92808.0,clean,automatic,3GTP1UEC4EG188417,rwd,truck,silver,7.0,38500.0,27033.49,0.26180526450709835,2
9000,nissan,altima,excellent,6 cylinders,gas,126304.0,clean,automatic,1N4BL3AP2DC165619,fwd,sedan,black,8.0,24280.0,8516.53,0.05676842563814127,1
44990,ram,5500,good,6 cylinders,diesel,80733.0,clean,automatic,3C7WRNFL3FG705901,4wd,truck,white,6.0,63000.0,44556.28,0.009734205817900443,1
35590,dodge,challengersrt8coupe2d,good,8 cylinders,gas,16796.0,clean,other,2B3CJ7DJ7BH589702,rwd,coupe,green,10.0,42500.0,35590.0,0.0,1
4995,buick,lacrossecxl,like new,6 cylinders,gas,214687.0,clean,automatic,2G4WD582471167974,fwd,sedan,silver,14.0,26000.0,4718.39,0.05862381024035734,1
23900,dodge,charger,like new,6 cylinders,gas,30975.0,clean,automatic,2C3CDXBG4KH720750,rwd,sedan,white,2.0,31490.0,24293.6,-0.016201798004412626,1
34590,chevrolet,silverado1500double,good,6 cylinders,gas,29499.0,clean,other,1GCVKREH6GZ228691,4wd,pickup,silver,5.0,40555.0,34590.0,0.0,1
23999,chevrolet,tahoe,excellent,8 cylinders,gas,125234.0,clean,automatic,1GNSK2EC0FR304409,4wd,SUV,silver,6.0,60000.0,25420.61,-0.05592352032464998,1
12999,acura,tlwadvance,good,6 cylinders,gas,93001.0,clean,automatic,19UUA8F73CA025928,fwd,sedan,grey,9.0,39940.0,12978.41,0.0015864809325641697,1
31590,chevrolet,traverseltsport,good,6 cylinders,gas,19293.0,clean,other,1GNERGKW8LJ244393,fwd,other,white,1.0,38500.0,32011.09,-0.013154503642331459,1
32990,jeep,wranglerrubiconsport,good,6 cylinders,gas,42344.0,clean,other,1C4BJWCG1GL261390,4wd,other,silver,5.0,39200.0,33212.27,-0.006692406149895711,1
15995,ford,f350,excellent,8 cylinders,diesel,180190.0,clean,automatic,1FTWW31P97EB50949,4wd,pickup,white,14.0,42000.0,17698.12,-0.09623169014561994,1
32990,ram,1500quadcabharvestpickup,good,6 cylinders,gas,29979.0,clean,other,1C6RR7GG9JS229010,4wd,pickup,black,3.0,40500.0,33010.0,-0.0006058770069675856,1
39590,toyota,tundradoublecabsr5,good,8 cylinders,gas,27459.0,clean,other,5TFUW5F10HX666470,4wd,pickup,black,4.0,49100.0,39816.41,-0.005686348919955452,1
19995,dodge,challenger,excellent,8 cylinders,gas,77648.0,clean,manual,2B3CJ5DT4AH172980,rwd,sedan,black,11.0,30800.0,16761.68,0.19289951842536068,2
7995,toyota,priushybrid,good,4 cylinders,hybrid,97989.0,clean,automatic,JTDKB20U783342010,4wd,hatchback,black,13.0,22820.0,8506.93,-0.060177996057332116,1
20995,toyota,tacoma,like new,6 cylinders,gas,116067.0,clean,automatic,5TEMU52N35Z116165,4wd,pickup,brown,16.0,26300.0,18405.9,0.1406668513900433,2
7900,dodge,dartrallye,excellent,4 cylinders,gas,89000.0,clean,automatic,1C3CDFBH9DD135777,fwd,sedan,white,8.0,18300.0,7896.58,0.0004330988858467935,1
5495,volkswagen,golf,excellent,4 cylinders,gas,74373.0,clean,manual,9BWGK61J524037713,fwd,sedan,blue,19.0,18000.0,5037.04,0.09091847593030829,1
27900,chevrolet,silverado3500,excellent,8 cylinders,diesel,246705.0,clean,automatic,1GC4CZC88FF117989,rwd,pickup,black,6.0,50000.0,28004.87,-0.00374470583152141,1
14990,jeep,renegade,excellent,4 cylinders,gas,59350.0,clean,automatic,ZACCJADT8FPB23164,fwd,SUV,white,6.0,24000.0,15086.33,-0.006385250753496704,1
17990,lincoln,mkzsedan4d,good,6 cylinders,gas,41750.0,clean,automatic,3LN6L2GK7DR810957,fwd,sedan,white,8.0,35980.0,17944.15,0.0025551502857476417,1
11491,subaru,imprezasedan,excellent,4 cylinders,gas,96619.0,clean,automatic,JF1GJAA66EH005531,4wd,sedan,silver,7.0,18500.0,10442.34,0.10042385135898657,2
25000,ford,f150,like new,8 cylinders,gas,32840.0,clean,automatic,1FTFX1EFXDKD33583,4wd,truck,blue,8.0,40800.0,26414.64,-0.053555149720003734,1
34977,ford,transit250,excellent,6 cylinders,gas,13306.0,clean,automatic,1FTBR1C85LKB11142,rwd,van,white,1.0,38500.0,34874.33,0.002943999210880847,1
14977,chevrolet,cruzelt,excellent,4 cylinders,gas,12209.0,clean,automatic,1G1BE5SM0H7259168,fwd,sedan,silver,4.0,19700.0,14965.86,0.000744360831920078,1
6990,ford,edgeselplusawd,excellent,6 cylinders,gas,152191.0,clean,automatic,2FMDK49C27BB56397,4wd,SUV,red,14.0,30500.0,7089.18,-0.013990334566198106,1
8700,lincoln,mkx,good,6 cylinders,gas,89722.0,clean,automatic,2LMDU68C99BJ11293,fwd,SUV,white,12.0,35000.0,8702.03,-0.00023327890158970433,1
14991,chevrolet,silverado1500,good,8 cylinders,gas,111531.0,clean,automatic,1GCEC19C89Z280422,rwd,truck,blue,12.0,22600.0,14655.39,0.02290010705958699,1
24990,kia,sedonasxminivan4d,good,6 cylinders,gas,38995.0,clean,other,KNDMC5C15H6318862,fwd,van,brown,4.0,34400.0,24510.36,0.019568868021522304,1
29990,toyota,tacomadoublecabpickup,good,6 cylinders,gas,43182.0,clean,other,3TMLU4EN4CM085701,4wd,pickup,white,9.0,32200.0,29990.0,0.0,1
9498,kia,optimahybrid,good,4 cylinders,hybrid,77571.0,clean,automatic,KNAGM4AD1B5000748,fwd,sedan,black,10.0,20500.0,8828.3,0.07585831926871547,1
11950,ford,f150xltcrew4x4,good,8 cylinders,gas,252140.0,clean,automatic,1FTFW1EV8AFB93984,4wd,truck,white,11.0,38500.0,11635.96,0.026988748672219644,1
9800,honda,fit,excellent,4 cylinders,gas,115639.0,clean,automatic,JHMGE8H58DC038836,fwd,sedan,black,8.0,18000.0,8867.24,0.10519169437164216,2
5995,ford,fiestase,excellent,4 cylinders,gas,131154.0,clean,automatic,3FADP4BJ4EM124972,fwd,sedan,grey,7.0,17495.0,6062.5,-0.0111340206185567,1
